Data i czas,Poziom,Ważność,Kategoria,Wiadomość,Szczegóły
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,ODKARGOR > RILOCK: 12154ms,"{""process_id"": ""1492"", ""formssessionname"": ""20250607-211726-1-192.168.101.185"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133556089"", ""formsusername"": ""epekala@eskulap"", ""thread"": ""1492"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 1814,"{""process_id"": ""238"", ""formssessionname"": ""20250607-211726-1-192.168.101.185"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133556089"", ""formsusername"": ""epekala@eskulap"", ""thread"": ""238"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 14394,"{""process_id"": ""919"", ""formssessionname"": ""20250606-220316-1-192.168.102.10"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133553432"", ""formsusername"": ""jflorek@eskulap"", ""thread"": ""919"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 1797,"{""process_id"": ""363"", ""formssessionname"": ""20250607-124927-1-192.168.101.103"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""133549170"", ""formsusername"": ""bsochan@eskulap"", ""thread"": ""363"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 39570,"{""process_id"": ""577"", ""formssessionname"": ""20250607-095340-1-192.168.101.191"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133506391"", ""formsusername"": ""jciezak@eskulap"", ""thread"": ""577"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 5997,"{""process_id"": ""72"", ""formssessionname"": ""20250607-170717-1-192.168.101.103"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133561195"", ""formsusername"": ""bsochan@eskulap"", ""thread"": ""72"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 133759,"{""process_id"": ""1099"", ""formssessionname"": ""20250606-082304-1-192.168.103.204"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133387541"", ""formsusername"": ""Wszatkowski@eskulap"", ""thread"": ""1099"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 131496,"{""process_id"": ""1763"", ""formssessionname"": ""20250606-084819-1-192.168.103.204"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133417472"", ""formsusername"": ""esek@eskulap"", ""thread"": ""1763"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,Uruchomiono nowy wątek formularza (thread id=1492),"{""process_id"": ""1492"", ""formssessionname"": ""no_session"", ""formsusername"": ""anonymous"", ""thread"": ""1492"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 27467,"{""process_id"": ""394"", ""formssessionname"": ""20250607-115741-1-192.168.101.185"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133548427"", ""formsusername"": ""wgoryczka@eskulap"", ""thread"": ""394"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 7863,"{""process_id"": ""2070"", ""formssessionname"": ""20250607-041212-1-192.168.101.142"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133553530"", ""formsusername"": ""jniznik@eskulap"", ""thread"": ""2070"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 120854,"{""process_id"": ""1359"", ""formssessionname"": ""20250606-121300-1-192.168.101.190"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""(no-db-session)"", ""formsusername"": ""@"", ""thread"": ""1359"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 3041,"{""process_id"": ""909"", ""formssessionname"": ""20250607-172806-1-192.168.101.128"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133561921"", ""formsusername"": ""epekala@eskulap"", ""thread"": ""909"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 46604,"{""process_id"": ""1049"", ""formssessionname"": ""20250607-052223-1-192.168.101.190"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133526614"", ""formsusername"": ""bgalka@eskulap"", ""thread"": ""1049"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 7835,"{""process_id"": ""285"", ""formssessionname"": ""20250607-194631-1-192.168.100.20"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""133566621"", ""formsusername"": ""mkondys@eskulap"", ""thread"": ""285"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 7518,"{""process_id"": ""1171"", ""formssessionname"": ""20250607-170655-1-192.168.101.135"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133561188"", ""formsusername"": ""dwojtowicz@eskulap"", ""thread"": ""1171"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 138230,"{""process_id"": ""952"", ""formssessionname"": ""20250606-070557-1-192.168.101.190"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133367365"", ""formsusername"": ""mhalczak@eskulap"", ""thread"": ""952"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 1113,"{""process_id"": ""298"", ""formssessionname"": ""20250607-213826-1-192.168.101.143"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""133556428"", ""formsusername"": ""kwesniuk@eskulap"", ""thread"": ""298"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 5963,"{""process_id"": ""1018"", ""formssessionname"": ""20250607-061804-1-192.168.101.103"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133528677"", ""formsusername"": ""bsochan@eskulap"", ""thread"": ""1018"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 111668,"{""process_id"": ""1024"", ""formssessionname"": ""20250606-143154-1-192.168.103.204"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133479611"", ""formsusername"": ""esek@eskulap"", ""thread"": ""1024"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 12440,"{""process_id"": ""815"", ""formssessionname"": ""20250607-175752-1-192.168.102.10"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133553463"", ""formsusername"": ""jflorek@eskulap"", ""thread"": ""815"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 126129,"{""process_id"": ""1715"", ""formssessionname"": ""20250606-083146-1-192.168.101.145"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133388452"", ""formsusername"": ""mkuc@eskulap"", ""thread"": ""1715"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 1028,"{""process_id"": ""1066"", ""formssessionname"": ""20250607-182245-1-192.168.101.185"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""133553824"", ""formsusername"": ""tbak@eskulap"", ""thread"": ""1066"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 126820,"{""process_id"": ""1362"", ""formssessionname"": ""20250606-062604-1-192.168.101.96"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133350340"", ""formsusername"": ""rbiedron@eskulap"", ""thread"": ""1362"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 111083,"{""process_id"": ""763"", ""formssessionname"": ""20250606-111815-1-192.168.103.202"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133441641"", ""formsusername"": ""asmolecka@eskulap"", ""thread"": ""763"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 137205,"{""process_id"": ""328"", ""formssessionname"": ""20250606-070655-1-192.168.101.179"", ""formsformname"": ""ODWYWIAD"", ""formsdbsessionid"": ""133352791"", ""formsusername"": ""isak@eskulap"", ""thread"": ""328"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 126632,"{""process_id"": ""1842"", ""formssessionname"": ""20250606-064658-1-192.168.101.179"", ""formsformname"": ""IPREPRUN"", ""formsdbsessionid"": ""133351437"", ""formsusername"": ""jbiela@eskulap"", ""thread"": ""1842"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 55661,"{""process_id"": ""1705"", ""formssessionname"": ""20250607-053520-1-192.168.100.20"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133527093"", ""formsusername"": ""alatawiec@eskulap"", ""thread"": ""1705"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 1753,"{""process_id"": ""1703"", ""formssessionname"": ""20250607-211726-1-192.168.101.185"", ""formsformname"": ""ODKARGOR"", ""formsdbsessionid"": ""133556089"", ""formsusername"": ""epekala@eskulap"", ""thread"": ""1703"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 14333,"{""process_id"": ""491"", ""formssessionname"": ""20250606-220316-1-192.168.102.10"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133553432"", ""formsusername"": ""jflorek@eskulap"", ""thread"": ""491"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 1736,"{""process_id"": ""1879"", ""formssessionname"": ""20250607-124927-1-192.168.101.103"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""133549170"", ""formsusername"": ""bsochan@eskulap"", ""thread"": ""1879"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 39509,"{""process_id"": ""465"", ""formssessionname"": ""20250607-095340-1-192.168.101.191"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133506391"", ""formsusername"": ""jciezak@eskulap"", ""thread"": ""465"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 5936,"{""process_id"": ""10"", ""formssessionname"": ""20250607-170717-1-192.168.101.103"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133561195"", ""formsusername"": ""bsochan@eskulap"", ""thread"": ""10"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 133698,"{""process_id"": ""1267"", ""formssessionname"": ""20250606-082304-1-192.168.103.204"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133387541"", ""formsusername"": ""Wszatkowski@eskulap"", ""thread"": ""1267"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 131435,"{""process_id"": ""941"", ""formssessionname"": ""20250606-084819-1-192.168.103.204"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133417472"", ""formsusername"": ""esek@eskulap"", ""thread"": ""941"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 27406,"{""process_id"": ""1729"", ""formssessionname"": ""20250607-115741-1-192.168.101.185"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133548427"", ""formsusername"": ""wgoryczka@eskulap"", ""thread"": ""1729"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 7803,"{""process_id"": ""1058"", ""formssessionname"": ""20250607-041212-1-192.168.101.142"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133553530"", ""formsusername"": ""jniznik@eskulap"", ""thread"": ""1058"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 120793,"{""process_id"": ""1817"", ""formssessionname"": ""20250606-121300-1-192.168.101.190"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""(no-db-session)"", ""formsusername"": ""@"", ""thread"": ""1817"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 2980,"{""process_id"": ""1359"", ""formssessionname"": ""20250607-172806-1-192.168.101.128"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133561921"", ""formsusername"": ""epekala@eskulap"", ""thread"": ""1359"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 46543,"{""process_id"": ""394"", ""formssessionname"": ""20250607-052223-1-192.168.101.190"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133526614"", ""formsusername"": ""bgalka@eskulap"", ""thread"": ""394"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 7775,"{""process_id"": ""1492"", ""formssessionname"": ""20250607-194631-1-192.168.100.20"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""133566621"", ""formsusername"": ""mkondys@eskulap"", ""thread"": ""1492"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 7458,"{""process_id"": ""1763"", ""formssessionname"": ""20250607-170655-1-192.168.101.135"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133561188"", ""formsusername"": ""dwojtowicz@eskulap"", ""thread"": ""1763"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 138169,"{""process_id"": ""1099"", ""formssessionname"": ""20250606-070557-1-192.168.101.190"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133367365"", ""formsusername"": ""mhalczak@eskulap"", ""thread"": ""1099"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 1053,"{""process_id"": ""72"", ""formssessionname"": ""20250607-213826-1-192.168.101.143"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""133556428"", ""formsusername"": ""kwesniuk@eskulap"", ""thread"": ""72"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 5902,"{""process_id"": ""577"", ""formssessionname"": ""20250607-061804-1-192.168.101.103"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133528677"", ""formsusername"": ""bsochan@eskulap"", ""thread"": ""577"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 111607,"{""process_id"": ""1907"", ""formssessionname"": ""20250606-143154-1-192.168.103.204"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133479611"", ""formsusername"": ""esek@eskulap"", ""thread"": ""1907"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 12379,"{""process_id"": ""919"", ""formssessionname"": ""20250607-175752-1-192.168.102.10"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133553463"", ""formsusername"": ""jflorek@eskulap"", ""thread"": ""919"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 126068,"{""process_id"": ""238"", ""formssessionname"": ""20250606-083146-1-192.168.101.145"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133388452"", ""formsusername"": ""mkuc@eskulap"", ""thread"": ""238"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 967,"{""process_id"": ""1623"", ""formssessionname"": ""20250607-182245-1-192.168.101.185"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""133553824"", ""formsusername"": ""tbak@eskulap"", ""thread"": ""1623"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 126759,"{""process_id"": ""823"", ""formssessionname"": ""20250606-062604-1-192.168.101.96"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133350340"", ""formsusername"": ""rbiedron@eskulap"", ""thread"": ""823"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 111022,"{""process_id"": ""2193"", ""formssessionname"": ""20250606-111815-1-192.168.103.202"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133441641"", ""formsusername"": ""asmolecka@eskulap"", ""thread"": ""2193"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 137144,"{""process_id"": ""1253"", ""formssessionname"": ""20250606-070655-1-192.168.101.179"", ""formsformname"": ""ODWYWIAD"", ""formsdbsessionid"": ""133352791"", ""formsusername"": ""isak@eskulap"", ""thread"": ""1253"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 126571,"{""process_id"": ""584"", ""formssessionname"": ""20250606-064658-1-192.168.101.179"", ""formsformname"": ""IPREPRUN"", ""formsdbsessionid"": ""133351437"", ""formsusername"": ""jbiela@eskulap"", ""thread"": ""584"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 55600,"{""process_id"": ""1286"", ""formssessionname"": ""20250607-053520-1-192.168.100.20"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133527093"", ""formsusername"": ""alatawiec@eskulap"", ""thread"": ""1286"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 1692,"{""process_id"": ""1469"", ""formssessionname"": ""20250607-211726-1-192.168.101.185"", ""formsformname"": ""ODKARGOR"", ""formsdbsessionid"": ""133556089"", ""formsusername"": ""epekala@eskulap"", ""thread"": ""1469"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 14272,"{""process_id"": ""252"", ""formssessionname"": ""20250606-220316-1-192.168.102.10"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133553432"", ""formsusername"": ""jflorek@eskulap"", ""thread"": ""252"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 1675,"{""process_id"": ""242"", ""formssessionname"": ""20250607-124927-1-192.168.101.103"", ""formsformname"": ""SLISTPAC"", ""formsdbsessionid"": ""133549170"", ""formsusername"": ""bsochan@eskulap"", ""thread"": ""242"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 39448,"{""process_id"": ""1726"", ""formssessionname"": ""20250607-095340-1-192.168.101.191"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133506391"", ""formsusername"": ""jciezak@eskulap"", ""thread"": ""1726"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 5875,"{""process_id"": ""1504"", ""formssessionname"": ""20250607-170717-1-192.168.101.103"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133561195"", ""formsusername"": ""bsochan@eskulap"", ""thread"": ""1504"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 133637,"{""process_id"": ""638"", ""formssessionname"": ""20250606-082304-1-192.168.103.204"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133387541"", ""formsusername"": ""Wszatkowski@eskulap"", ""thread"": ""638"", ""type"": ""Info""}"
2025-06-08 00:00:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 131374,"{""process_id"": ""133"", ""formssessionname"": ""20250606-084819-1-192.168.103.204"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133417472"", ""formsusername"": ""esek@eskulap"", ""thread"": ""133"", ""type"": ""Info""}"
2025-06-08 00:05:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 121342,"{""process_id"": ""2070"", ""formssessionname"": ""20250606-121300-1-192.168.101.190"", ""formsformname"": ""IPMAIN"", ""formsdbsessionid"": ""(no-db-session)"", ""formsusername"": ""@"", ""thread"": ""2070"", ""type"": ""Info""}"
2025-06-08 00:05:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 3529,"{""process_id"": ""1359"", ""formssessionname"": ""20250607-172806-1-192.168.101.128"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133561921"", ""formsusername"": ""epekala@eskulap"", ""thread"": ""1359"", ""type"": ""Info""}"
2025-06-08 00:05:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 8343,"{""process_id"": ""12"", ""formssessionname"": ""20250607-041212-1-192.168.101.142"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133553530"", ""formsusername"": ""jniznik@eskulap"", ""thread"": ""12"", ""type"": ""Info""}"
2025-06-08 00:05:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 47092,"{""process_id"": ""491"", ""formssessionname"": ""20250607-052223-1-192.168.101.190"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133526614"", ""formsusername"": ""bgalka@eskulap"", ""thread"": ""491"", ""type"": ""Info""}"
2025-06-08 00:05:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 138718,"{""process_id"": ""1825"", ""formssessionname"": ""20250606-070557-1-192.168.101.190"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133367365"", ""formsusername"": ""mhalczak@eskulap"", ""thread"": ""1825"", ""type"": ""Info""}"
2025-06-08 00:05:27,INFORMACJA,niski,Ogólne ostrzeżenie,"[categoryId=0 instanceId=10050 OibID=""2db68c62-147e-4501-9f76-80be30532c49"" OriginalOibID=""2db68c62-147e-4501-9f76-80be30532c49"" VmRef=""vm-59"" VmName=""vCenter7_new"" ServerName=""10.0.10.200"" DateTime=""06/07/2025 22:05:07"" IsCorrupted=""False"" Platform=""0"" StorageSize=""0"" RepositoryID=""00000000-0000-0000-0000-000000000000"" IsFull=""False"" VbrHostName=""BS01"" VbrVersion=""12.2.0.334"" Version=""1"" Description=""Restore point for VM [vCenter7_new] has been removed.""]",{}
2025-06-08 00:05:27,INFORMACJA,niski,Ogólne ostrzeżenie,"[categoryId=0 instanceId=10050 OibID=""a28e52b7-5148-4baf-9618-577dd9b87feb"" OriginalOibID=""a28e52b7-5148-4baf-9618-577dd9b87feb"" VmRef=""vm-2590"" VmName=""IT-ontap-tools"" ServerName=""10.0.10.200"" DateTime=""06/07/2025 22:05:07"" IsCorrupted=""False"" Platform=""0"" StorageSize=""0"" RepositoryID=""00000000-0000-0000-0000-000000000000"" IsFull=""False"" VbrHostName=""BS01"" VbrVersion=""12.2.0.334"" Version=""1"" Description=""Restore point for VM [IT-ontap-tools] has been removed.""]",{}
2025-06-08 00:05:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 8316,"{""process_id"": ""808"", ""formssessionname"": ""20250607-194631-1-192.168.100.20"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133566621"", ""formsusername"": ""mkondys@eskulap"", ""thread"": ""808"", ""type"": ""Info""}"
2025-06-08 00:05:27,INFORMACJA,niski,Ogólne ostrzeżenie,"[categoryId=0 instanceId=10050 OibID=""a23b81be-c867-46e6-bc95-1758bfb54f8d"" OriginalOibID=""a23b81be-c867-46e6-bc95-1758bfb54f8d"" VmRef=""vm-87"" VmName=""IT-netapp-tools"" ServerName=""10.0.10.200"" DateTime=""06/07/2025 22:05:07"" IsCorrupted=""False"" Platform=""0"" StorageSize=""0"" RepositoryID=""00000000-0000-0000-0000-000000000000"" IsFull=""False"" VbrHostName=""BS01"" VbrVersion=""12.2.0.334"" Version=""1"" Description=""Restore point for VM [IT-netapp-tools] has been removed.""]",{}
2025-06-08 00:05:27,INFORMACJA,niski,Ogólne ostrzeżenie,"[categoryId=0 instanceId=10050 OibID=""cc3f43ba-6d62-45c0-86c5-ede9111b2772"" OriginalOibID=""cc3f43ba-6d62-45c0-86c5-ede9111b2772"" VmRef=""vm-56"" VmName=""IT-SOC"" ServerName=""10.0.10.200"" DateTime=""06/07/2025 22:05:07"" IsCorrupted=""False"" Platform=""0"" StorageSize=""0"" RepositoryID=""00000000-0000-0000-0000-000000000000"" IsFull=""False"" VbrHostName=""BS01"" VbrVersion=""12.2.0.334"" Version=""1"" Description=""Restore point for VM [IT-SOC] has been removed.""]",{}
2025-06-08 00:05:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 6451,"{""process_id"": ""1049"", ""formssessionname"": ""20250607-061804-1-192.168.101.103"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133528677"", ""formsusername"": ""bsochan@eskulap"", ""thread"": ""1049"", ""type"": ""Info""}"
2025-06-08 00:05:27,INFORMACJA,niski,Ogólne ostrzeżenie,#-> Ping - seconds since last user activity: 112158,"{""process_id"": ""1817"", ""formssessionname"": ""20250606-143154-1-192.168.103.204"", ""formsformname"": ""RILOCK"", ""formsdbsessionid"": ""133479611"", ""formsusername"": ""esek@eskulap"", ""thread"": ""1817"", ""type"": ""Info""}"
